"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:13:58.5967608 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Ragregnvazrag\Fbhaq Erpbeqre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5967838 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Onpxhc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5968000 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Onpxhc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5968220 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Punenpgre Znc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5968385 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Punenpgre Znc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5968687 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Qvfx Pyrnahc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5968854 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Qvfx Pyrnahc.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5969089 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Qvfx Qrsentzragre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5969251 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Qvfx Qrsentzragre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5969483 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Svyrf naq Frggvatf Genafsre Jvmneq.yax","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 11 00 00 00 71 CA 14 58 41 C2 D4 01"
"12:13:58.5969642 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Svyrf naq Frggvatf Genafsre Jvmneq.yax","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 11 00 00 00 71 CA 14 58 41 C2 D4 01"
"12:13:58.5969955 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Flfgrz Vasbezngvba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5970123 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Flfgrz Vasbezngvba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5970352 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Flfgrz Erfgber.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5970514 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Npprffbevrf\Flfgrz Gbbyf\Flfgrz Erfgber.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5970743 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Pbzcbarag Freivprf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5970902 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Pbzcbarag Freivprf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5971120 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Pbzchgre Znantrzrag.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5971277 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Pbzchgre Znantrzrag.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5971497 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Qngn Fbheprf (BQOP).yax","NAME NOT FOUND","Length: 144"
"12:13:58.5971656 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Qngn Fbheprf (BQOP).yax","NAME NOT FOUND","Length: 144"
"12:13:58.5971874 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Rirag Ivrjre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5972034 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Rirag Ivrjre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5972252 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Ybpny Frphevgl Cbyvpl.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5972411 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Ybpny Frphevgl Cbyvpl.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5972629 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Cresbeznapr.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5972785 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Cresbeznapr.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5973003 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Freivprf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5973159 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Nqzvavfgengvir Gbbyf\Freivprf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5973534 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Serrpryy.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5973699 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Serrpryy.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5973925 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Urnegf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5974079 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Urnegf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5974294 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Onpxtnzzba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5974453 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Onpxtnzzba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5974665 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Purpxref.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5974822 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Purpxref.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5975037 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Urnegf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5975190 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Urnegf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5975406 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Erirefv.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5975568 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Erirefv.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5978210 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Fcnqrf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5978398 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Vagrearg Fcnqrf.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5978635 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Zvarfjrrcre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5978794 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Zvarfjrrcre.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979007 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Cvaonyy.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979160 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Cvaonyy.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979370 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Fbyvgnver.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979523 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Fbyvgnver.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979739 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Fcvqre Fbyvgnver.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5979898 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:%pfvqy2%\Tnzrf\Fcvqre Fbyvgnver.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5980144 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:P:\Qbphzragf naq Frggvatf\ZnyIvm\Qrfxgbc\Fubegphg gb Cebpzba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5980300 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:P:\Qbphzragf naq Frggvatf\ZnyIvm\Qrfxgbc\Fubegphg gb Cebpzba.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5980674 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:P:\Qbphzragf naq Frggvatf\Nyy Hfref\Qrfxgbc\Tbbtyr Puebzr.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5980836 PM","Explorer.EXE","640","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{75048700-EF1F-11D0-9888-006097DEACF9}\Count\HRZR_EHACVQY:P:\Qbphzragf naq Frggvatf\Nyy Hfref\Qrfxgbc\Tbbtyr Puebzr.yax","NAME NOT FOUND","Length: 144"
"12:13:58.5981035 PM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"12:13:58.5981172 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5981320 PM","Explorer.EXE","640","RegOpenKey","HKCR\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","SUCCESS","Desired Access: Maximum Allowed"
"12:13:58.5981549 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS","Query: Name"
"12:13:58.5981778 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5981926 PM","Explorer.EXE","640","RegQueryValue","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder\WantsFORDISPLAY","NAME NOT FOUND","Length: 144"
"12:13:58.5982127 PM","Explorer.EXE","640","RegCloseKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS",""
"12:13:58.5982211 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5982390 PM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"12:13:58.5982605 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5982731 PM","Explorer.EXE","640","RegOpenKey","HKCR\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","SUCCESS","Desired Access: Maximum Allowed"
"12:13:58.5982999 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS","Query: Name"
"12:13:58.5983253 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5983407 PM","Explorer.EXE","640","RegQueryValue","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:58.5983624 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS","Query: Name"
"12:13:58.5983812 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5983946 PM","Explorer.EXE","640","RegQueryValue","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder\CallForAttributes","NAME NOT FOUND","Length: 144"
"12:13:58.5984127 PM","Explorer.EXE","640","RegCloseKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS",""
"12:13:58.5984222 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\NonEnum","NAME NOT FOUND","Desired Access: Query Value"
"12:13:58.5984373 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\NonEnum","SUCCESS","Desired Access: Query Value"
"12:13:58.5984560 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\policies\NonEnum\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}","NAME NOT FOUND","Length: 144"
"12:13:58.5985077 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\policies\NonEnum","SUCCESS",""
"12:13:58.5985172 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Objects\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}","NAME NOT FOUND","Desired Access: Query Value"
"12:13:58.5985365 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"12:13:58.5985502 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"12:13:58.5985697 PM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"12:13:58.5985820 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5985932 PM","Explorer.EXE","640","RegOpenKey","HKCR\CLSID\{2559A1F4-21D7-11D4-BDAF-00C04F60B9F0}","SUCCESS","Desired Access: Maximum Allowed"
"12:13:58.5986102 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","SUCCESS","Query: Name"
"12:13:58.5986287 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5986413 PM","Explorer.EXE","640","RegOpenKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","SUCCESS","Desired Access: Maximum Allowed"
"12:13:58.5986625 PM","Explorer.EXE","640","RegCloseKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","SUCCESS",""
"12:13:58.5986700 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","SUCCESS","Query: Name"
"12:13:58.5986882 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5987010 PM","Explorer.EXE","640","RegQueryValue","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}\LocalizedString","SUCCESS","Type: REG_SZ, Length: 40, Data: @explorer.exe,-7024"
"12:13:58.5987142 PM","Explorer.EXE","640","RegOpenKey","<INVALID NAME>","KEY DELETED","Desired Access: Maximum Allowed"
"12:13:58.5987427 PM","Explorer.EXE","640","RegOpenKey","<INVALID NAME>","KEY DELETED","Desired Access: Maximum Allowed"
"12:13:58.5987619 PM","Explorer.EXE","640","RegCloseKey","HKCR\CLSID\{2559a1f4-21d7-11d4-bdaf-00c04f60b9f0}","SUCCESS",""
"12:13:58.5987695 PM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"12:13:58.5987809 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559A1F5-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5987918 PM","Explorer.EXE","640","RegOpenKey","HKCR\CLSID\{2559A1F5-21D7-11D4-BDAF-00C04F60B9F0}\ShellFolder","SUCCESS","Desired Access: Maximum Allowed"
"12:13:58.5988078 PM","Explorer.EXE","640","RegQueryKey","HKCR\CLSID\{2559a1f5-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS","Query: Name"
"12:13:58.5988265 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Classes\CLSID\{2559a1f5-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:13:58.5988396 PM","Explorer.EXE","640","RegQueryValue","HKCR\CLSID\{2559a1f5-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder\WantsFORDISPLAY","NAME NOT FOUND","Length: 144"
"12:13:58.5988578 PM","Explorer.EXE","640","RegCloseKey","HKCR\CLSID\{2559a1f5-21d7-11d4-bdaf-00c04f60b9f0}\ShellFolder","SUCCESS",""
